experiment_order,experiment_folder,experiment_name,task_id,difficulty,test_examples,correct_test_examples,example_accuracy,task_correct,specificity_score,specificity_per_100_words,color_terms,spatial_terms,action_terms,object_terms,condition_terms,word_count,sentence_count,avg_sentence_length,hypothesis
2,4_good_hypo_program,High Quality Hypothesis + Program,50846271,Hard,1,0,0.0,False,37,31.896551724137932,8,7,3,13,6,116,4,29.0,"Describing the input grid: The input contains scattered black/grey background cells and red cells that are clues lying on the middle row and middle column of hidden odd-sized squares.
Describing the size of the output grid: The output grid keeps the same dimensions as the input.
Describing how to transform the grid: Partition the red clues into groups that can be covered by a single odd square, possibly clipped by the edge of the grid, whose two medians contain all red cells in that group. For each such square, draw its horizontal and vertical median lines; any median cell that is not already red becomes teal 8, and all non-median background/noise cells remain unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,50cb2852,Easy,1,1,1.0,True,24,30.76923076923077,6,1,4,9,4,78,5,15.6,"Describing the input grid: The input contains solid colored blocks made from repeated same-color cells.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Copy the input, then find every 3x3 subgrid that is entirely filled with one nonblack color. For each such 3x3 subgrid, recolor its center cell to teal 8. All other cells keep their original values."
2,4_good_hypo_program,High Quality Hypothesis + Program,54d82841,Easy,1,1,1.0,True,37,37.0,5,8,2,14,8,100,4,25.0,"Describing the input grid: The input grid contains colored cells and black cells, including black “gap” cells that are surrounded on the left, right, and above by cells of the same non-black color.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Copy the input grid unchanged, then find every black cell whose immediate left, immediate right, and immediate upper neighbors are all the same non-black color. For each such black gap cell, place a yellow cell in the bottom row in the same column."
2,4_good_hypo_program,High Quality Hypothesis + Program,5c0a986e,Easy,1,1,1.0,True,43,42.57425742574257,17,6,3,13,4,101,5,20.2,"Describing the input grid: The input is a 10x10 black grid containing one 2x2 blue block and one 2x2 red block.
Describing the size of the output grid: The output grid is the same 10x10 size as the input grid.
Describing how to transform the grid: Keep both 2x2 blocks unchanged. From the upper-left corner of the blue block, draw a blue diagonal ray upward-left until it reaches the grid edge. From the lower-right corner of the red block, draw a red diagonal ray downward-right until it reaches the grid edge."
2,4_good_hypo_program,High Quality Hypothesis + Program,5c2c9af4,Expert,1,1,1.0,True,24,23.300970873786408,3,6,2,9,4,103,6,17.166666666666668,"Describing the input grid: The input is a black grid with exactly three non-black cells of one color, forming a diagonal arithmetic progression.
Describing the size of the output grid: The output grid keeps the same dimensions as the input.
Describing how to transform the grid: Find the central colored cell and call its row and column `(cr, cc)`. Let `d` be the absolute row difference between adjacent input dots. For every cell `(r, c)`, compute `m = max(abs(r-cr), abs(c-cc))`. Color the cell with the input color if `m` is `0` or a positive multiple of `d`; otherwise make it black."
2,4_good_hypo_program,High Quality Hypothesis + Program,5daaa586,Medium,1,0,0.0,False,35,26.31578947368421,1,10,3,13,8,133,5,26.6,"Describing the input grid: The input shows a framed window made by the intersections of two complete horizontal colored lines and two complete vertical colored lines, with scattered colored markers; the useful markers are those inside the window whose color is also the color of one window border.
Describing the size of the output grid: The output is exactly the framed window, including its colored border lines.
Describing how to transform the grid: Within the window, treat every marker that has the same color as a border as being attracted to that same-colored border. Repeatedly copy that marker one cell at a time toward the matching border, leaving a colored trail behind it, until the trail reaches the border. Remove/ignore any markers outside the window, and leave the other interior cells black."
2,4_good_hypo_program,High Quality Hypothesis + Program,60b61512,Easy,1,0,0.0,False,32,37.64705882352941,9,4,4,10,5,85,4,21.25,"Describing the input grid: The input contains separated groups of yellow cells on a black background.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: For each yellow group, identify the rows and columns occupied by that group. Any black cell whose row and column are both occupied by that same group is changed to orange, while the original yellow cells remain yellow and all other black cells stay black."
2,4_good_hypo_program,High Quality Hypothesis + Program,623ea044,Easy,1,1,1.0,True,21,25.609756097560975,2,2,3,8,6,82,4,20.5,"Describing the input grid: The input contains a single colored point on a black background.
Describing the size of the output grid: The output grid keeps the original dimensions.
Describing how to transform the grid: For every cell in the grid, compare its coordinates to the coordinates of the colored input point. Color the cell with the same color if it has either the same row-minus-column value or the same row-plus-column value as the input point; otherwise leave it black."
2,4_good_hypo_program,High Quality Hypothesis + Program,63613498,Hard,1,1,1.0,True,29,29.591836734693878,4,4,3,14,4,98,6,16.333333333333332,"Describing the input grid: The grid contains multiple colored connected components, with black as background and grey as a special replacement color.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Ignore the grey object and examine the normalized shape of every other colored connected component. Find the pair of components with identical normalized cell patterns in the same orientation. Recolor the later-occurring member of that duplicate pair, scanning from top to bottom and left to right, to grey. Leave everything else unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,6773b310,Medium,1,1,1.0,True,32,32.0,14,1,1,12,4,100,4,25.0,"Describing the input grid: The input is an 11x11 grid divided by teal separator lines into nine 3x3 compartments; the meaningful cells inside the compartments are fuchsia dots on black background.
Describing the size of the output grid: The output grid is 3x3, with one cell corresponding to each 3x3 compartment of the input.
Describing how to transform the grid: Count the number of fuchsia cells in each 3x3 compartment. If a compartment contains exactly two fuchsia cells, put a blue cell in the corresponding output position; otherwise put black."
2,4_good_hypo_program,High Quality Hypothesis + Program,67a423a3,Easy,1,1,1.0,True,30,27.027027027027028,4,10,2,10,4,111,5,22.2,"Describing the input grid: The grid contains nonzero cells forming a full horizontal stripe and a full vertical stripe, with the two stripes meeting at one shared position.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Identify the row of the horizontal stripe and the column of the vertical stripe. For every cell whose row is within 1 of that stripe row and whose column is within 1 of that stripe column, change it to yellow, except for the exact intersection cell, which keeps its original color. All other cells remain as in the input."
2,4_good_hypo_program,High Quality Hypothesis + Program,6cf79266,Easy,1,1,1.0,True,39,33.62068965517241,17,3,2,13,4,116,4,29.0,"Describing the input grid: The input is a noisy 20x20 grid where hidden solid black 3x3 square regions appear among cells of one foreground color.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Identify maximal empty square regions of size 3x3: a valid region is a 3x3 square of black cells that is not simply a down-right shifted overlap of another all-black 3x3 square starting one row above and one column to the left. Recolor each valid 3x3 black region blue, preserving all other black and colored cells."
2,4_good_hypo_program,High Quality Hypothesis + Program,6e02f1e3,Easy,1,1,1.0,True,31,32.97872340425532,11,5,4,7,4,94,7,13.428571428571429,"Describing the input grid: The input is a 3x3 grid containing non-black colors.
Describing the size of the output grid: The output grid is also 3x3.
Describing how to transform the grid: Count the number of distinct colors in the input. If there is 1 distinct color, draw a grey horizontal line across the top row. If there are 2 distinct colors, draw a grey main diagonal from top-left to bottom-right. If there are 3 distinct colors, draw a grey anti-diagonal from top-right to bottom-left. All other cells become black."
2,4_good_hypo_program,High Quality Hypothesis + Program,72322fa7,Medium,1,1,1.0,True,25,18.796992481203006,0,7,0,8,10,133,5,26.6,"Describing the input grid: The input grid contains examples of symmetric three-cell color triples, where two matching outer colors surround a different center color in a row, column, or diagonal.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Learn every complete A-B-A triple orientation that appears in the input. For each learned triple, complete all matching incomplete triples in the same orientation: if the center B is present alone, add the two outer A cells; if the two outer A cells are present with the center missing, add B; if one side of an A-B-A triple is missing, add the missing A. Multiple learned triples may combine at the same center, producing plus-shapes or X-shapes."
2,4_good_hypo_program,High Quality Hypothesis + Program,73251a56,Hard,1,1,1.0,True,18,18.75,4,4,0,9,1,96,4,24.0,"Describing the input grid: A symmetric colored table has been partially covered by black rectangular holes.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Restore the holes by symmetry across the main diagonal: any black cell whose transposed partner is non-black takes that transposed color. After doing this, any remaining black cell on the main diagonal takes the diagonal color, and any remaining off-diagonal black cell takes the background/off-diagonal color immediately preceding the diagonal color in the cyclic palette."
2,4_good_hypo_program,High Quality Hypothesis + Program,7468f01a,Medium,1,1,1.0,True,16,22.22222222222222,1,4,1,7,3,72,3,24.0,"Describing the input grid: The input contains one non-black rectangular block made from two colors, surrounded by black background.
Describing the size of the output grid: The output grid is the tight bounding rectangle around the non-black block.
Describing how to transform the grid: Crop out the non-black rectangle, then reflect that cropped rectangle horizontally, so the left and right columns are swapped while the row order and colors stay the same."
2,4_good_hypo_program,High Quality Hypothesis + Program,776ffc46,Easy,1,0,0.0,False,33,33.0,5,4,3,15,6,100,5,20.0,"Describing the input grid: The grid contains one complete grey rectangular frame with a colored prototype shape inside it, plus several separate blue shapes outside the frame.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Find the non-grey, non-black colored object inside the complete grey rectangular frame. Then find every blue connected component outside the frame whose cropped cell pattern is exactly the same shape in the same orientation. Recolor those matching blue components to the prototype’s color, leaving all other cells unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,780d0b14,Easy,1,1,1.0,True,21,21.649484536082475,3,8,1,4,5,97,4,24.25,"Describing the input grid: The input is a set of rectangular color panels separated by complete black rows and complete black columns; each panel contains one non-black color mixed with black holes.
Describing the size of the output grid: The output has one row for each horizontal band of panels and one column for each vertical band of panels.
Describing how to transform the grid: Split the input at every all-black row and all-black column. For each resulting rectangular panel, find its non-black color and place that color in the corresponding position of the smaller output grid."
2,4_good_hypo_program,High Quality Hypothesis + Program,794b24be,Easy,2,2,1.0,True,21,33.33333333333333,8,1,2,9,1,63,4,15.75,"Describing the input grid: A 3x3 grid containing some blue cells on a black background.
Describing the size of the output grid: The output grid is also 3x3.
Describing how to transform the grid: Count the number of blue cells. Replace them with the same number of red cells placed in a fixed order: top-left, top-middle, top-right, then center."
2,4_good_hypo_program,High Quality Hypothesis + Program,7b6016b9,Easy,1,1,1.0,True,36,34.95145631067961,9,5,1,14,7,103,5,20.6,"Describing the input grid: The input is a black grid containing a network of one non-black color made from horizontal and vertical line segments.
Describing the size of the output grid: The output grid has exactly the same height and width as the input grid.
Describing how to transform the grid: Keep all original non-black line cells unchanged. Treat those line cells as walls, then flood-fill through black cells from the outside border using 4-directional movement. Change every black cell reachable from the border to green 3, and change every remaining black cell, which is enclosed by the walls, to red 2."
2,4_good_hypo_program,High Quality Hypothesis + Program,7ddcd7ec,Easy,1,1,1.0,True,18,17.647058823529413,4,2,2,5,5,102,5,20.4,"Describing the input grid: The input contains a same-colored 2x2 square and extra colored pixels positioned on diagonals aligned with corners of that square.
Describing the size of the output grid: The output has the same height and width as the input.
Describing how to transform the grid: For each extra colored pixel, use its position relative to the 2x2 square to define a one-step diagonal translation: up-left, up-right, down-left, or down-right. Repeatedly copy that pixel by this translation vector, preserving the color, until the next copy would fall outside the grid. All original colored cells remain unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,7fe24cdd,Medium,1,1,1.0,True,15,18.29268292682927,9,0,0,6,0,82,4,20.5,"Describing the input grid: The input is a 3x3 grid of colored cells.
Describing the size of the output grid: The output grid is 6x6.
Describing how to transform the grid: Split the output into four 3x3 quadrants. Put the original input in the upper-left quadrant, the input rotated 90 degrees clockwise in the upper-right quadrant, the input rotated 90 degrees counterclockwise in the lower-left quadrant, and the input rotated 180 degrees in the lower-right quadrant."
2,4_good_hypo_program,High Quality Hypothesis + Program,80af3007,Hard,1,1,1.0,True,50,43.859649122807014,26,1,4,17,2,114,4,28.5,"Describing the input grid: The input contains a grey shape made from 3x3 solid grey blocks inside a black background.
Describing the size of the output grid: The output grid is always 9x9.
Describing how to transform the grid: Find the tight 9x9 bounding box around the grey shape, divide it into a 3x3 grid of 3x3 blocks, and record which blocks are grey to form a 3x3 pattern. Then replace every grey cell of that 3x3 pattern with a copy of the whole 3x3 pattern, and replace every black cell with a 3x3 black block."
2,4_good_hypo_program,High Quality Hypothesis + Program,88a10436,Easy,1,1,1.0,True,24,27.906976744186046,3,1,2,15,3,86,5,17.2,"Describing the input grid: The input contains one multicolored non-grey object and one grey marker cell.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Copy the entire multicolored object without changing its orientation. Place the copy so that the center of the object’s bounding box lands on the grey marker cell. The grey marker is overwritten by the copied object’s corresponding color, while the original object remains unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,8eb1be9a,Easy,1,1,1.0,True,30,30.303030303030305,5,10,3,9,3,99,4,24.75,"Describing the input grid: The input is a grid with one non-black color forming a contiguous 3-row horizontal motif, with empty black rows above and/or below it.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: Extract the 3 non-empty rows as a repeating vertical tile. Fill every row of the output by repeating those 3 rows upward and downward, preserving the original phase: output row `r` is the extracted motif row corresponding to `(r - top_of_motif) mod 3`."
2,4_good_hypo_program,High Quality Hypothesis + Program,8f2ea7aa,Expert,1,1,1.0,True,37,37.0,19,0,3,15,0,100,4,25.0,"Describing the input grid: The input is a 9x9 grid containing one monochrome 3x3 pattern placed somewhere on the black background.
Describing the size of the output grid: The output grid is also 9x9.
Describing how to transform the grid: Crop the non-black 3x3 pattern. Make a 3x3 array of 3x3 blocks: wherever the cropped pattern has a colored cell, place a full copy of the cropped pattern in the corresponding 3x3 block; wherever it has a black cell, leave that 3x3 block black."
2,4_good_hypo_program,High Quality Hypothesis + Program,95990924,Easy,1,1,1.0,True,34,37.362637362637365,12,9,1,8,4,91,4,22.75,"Describing the input grid: The input grid contains one or more separate 2x2 grey squares on a black background.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Keep every grey 2x2 square unchanged. For each grey square, place four colored cells diagonally just outside its corners: blue at the upper-left outside corner, red at the upper-right outside corner, green at the lower-left outside corner, and yellow at the lower-right outside corner."
2,4_good_hypo_program,High Quality Hypothesis + Program,97a05b5b,Medium,1,0,0.0,False,32,26.446280991735538,14,3,1,9,5,121,4,30.25,"Describing the input grid: The input shows a red canvas containing several black cutout shapes; outside the canvas are colored 3x3 masks where red marks the cutout shape and the other color marks what should be painted.
Describing the size of the output grid: Crop the output to exactly the rectangular red canvas, excluding all outside clue masks.
Describing how to transform the grid: For every 3x3 black cutout area in the red canvas, choose the outside mask whose red-cell pattern can be rotated to coincide exactly with the black cells of that cutout. Then paint every other cell of that same 3x3 area with the mask’s non-red color, leaving all remaining cells red."
2,4_good_hypo_program,High Quality Hypothesis + Program,99b1bc43,Hard,1,1,1.0,True,29,27.61904761904762,12,5,0,10,2,105,4,26.25,"Describing the input grid: The input consists of two aligned 4x4 binary masks separated by a yellow row: the upper mask uses blue for filled cells, and the lower mask uses red for filled cells.
Describing the size of the output grid: The output grid is 4 rows by 4 columns.
Describing how to transform the grid: Treat blue and red cells as filled and black cells as empty. Add the two aligned masks using parity: a cell becomes green if the total number of filled cells in that position across the two masks is odd, and black if the total is even."
2,4_good_hypo_program,High Quality Hypothesis + Program,99fa7670,Easy,1,1,1.0,True,29,32.58426966292135,1,8,3,11,6,89,4,22.25,"Describing the input grid: The input is a black grid containing one or more isolated colored cells.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: For each colored cell, draw an L-shape in that same color: extend horizontally from the cell to the right edge, then extend vertically downward along the rightmost column to the bottom edge. If L-shapes overlap, cells from lower starting points overwrite cells from higher starting points."
2,4_good_hypo_program,High Quality Hypothesis + Program,a740d043,Easy,1,1,1.0,True,23,25.274725274725274,2,8,3,8,2,91,3,30.333333333333332,"Describing the input grid: A set of colored non-blue cells placed on a blue empty field.
Describing the size of the output grid: The output grid has height equal to the vertical span of the non-blue cells and width equal to the horizontal span of the non-blue cells.
Describing how to transform the grid: Translate all non-blue cells together so that the topmost occupied row and leftmost occupied column become the top and left edges of the output, keep their colors and relative positions, and fill all unoccupied positions with black."
2,4_good_hypo_program,High Quality Hypothesis + Program,b0c4d837,Medium,1,1,1.0,True,28,26.666666666666668,11,6,1,9,1,105,4,26.25,"Describing the input grid: The input shows a grey container with a rectangular teal liquid region at its bottom and black space above it.
Describing the size of the output grid: The output grid is always 3x3.
Describing how to transform the grid: Measure the vertical depth of the liquid surface from the container opening: subtract the row index of the top grey wall from the row index of the topmost teal cell. Draw that many teal cells in unary on the 3x3 grid, using the order top-left, top-middle, top-right, middle-right, middle-middle, middle-left, bottom-left, bottom-middle, bottom-right; all unused cells are black."
2,4_good_hypo_program,High Quality Hypothesis + Program,b190f7f5,Hard,1,0,0.0,False,18,17.307692307692307,4,0,3,10,1,104,3,34.666666666666664,"Describing the input grid: The input contains two same-sized square panels placed side by side: one panel has colored non-teal cells, and the other panel contains a teal 8-pattern used as a stencil.
Describing the size of the output grid: The output height is the colored panel height multiplied by the stencil height, and the output width is the colored panel width multiplied by the stencil width.
Describing how to transform the grid: For each nonzero non-teal cell in the colored panel, replace that cell with a copy of the teal stencil recolored to that cell’s color; zero cells become all-black blocks."
2,4_good_hypo_program,High Quality Hypothesis + Program,b527c5c6,Medium,1,1,1.0,True,30,22.727272727272727,7,3,1,15,4,132,6,22.0,"Describing the input grid: The input grid shows green rectangular blocks on a black background, with each block having exactly one red cell embedded on its boundary.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Treat each red cell as the start of a “laser beam” pointing directly away from the center of its containing rectangle, perpendicular to the rectangle side it lies on. Draw that beam to the outer border of the grid. Then thicken the beam equally on both sides by a radius equal to the distance from the red cell to the opposite side of its rectangle. Color the center beam red and the thickened surrounding cells green, without altering the original block."
2,4_good_hypo_program,High Quality Hypothesis + Program,b6afb2da,Easy,1,1,1.0,True,32,37.64705882352941,13,2,2,10,5,85,5,17.0,"Describing the input grid: The input is a black grid with grey cells arranged into solid blocks.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: For every grey cell, count its grey orthogonal neighbors up, down, left, and right. If it has 2 grey orthogonal neighbors, make it blue; if it has 3, make it yellow; if it has 4, make it red. Leave black cells black."
2,4_good_hypo_program,High Quality Hypothesis + Program,b782dc8a,Easy,1,1,1.0,True,33,27.966101694915253,6,1,2,17,7,118,5,23.6,"Describing the input grid: The grid contains teal barrier cells, black open cells, and a few pre-colored cells using exactly two non-teal colors.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Treat every non-teal cell as open space and find the 4-connected open component containing the pre-colored cells. The colored cells define a checkerboard coloring by row-plus-column parity: one clue color belongs to one parity and the other clue color belongs to the opposite parity. Fill every black cell in that same component according to this parity rule, while leaving all other open components black and keeping teal cells unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,b8cdaf2b,Easy,1,1,1.0,True,28,26.923076923076923,1,12,3,10,2,104,5,20.8,"Describing the input grid: The input contains a two-color object resting near the bottom; its uppermost non-black row is a horizontal run or single cell.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: Keep all existing cells. Find the left and right ends of the uppermost non-black horizontal run, then draw 45-degree diagonal rays upward-left from the left end and upward-right from the right end. Color the added cells with the contrasting color that appears in the middle of the bottom row of the object."
2,4_good_hypo_program,High Quality Hypothesis + Program,bc1d5164,Medium,1,1,1.0,True,73,42.44186046511628,54,5,1,9,4,172,4,43.0,"Describing the input grid: The input is a 5x7 grid with colored cells only in the outer two columns on each side, using a single non-black color.
Describing the size of the output grid: The output grid is 3x3.
Describing how to transform the grid: Build each output cell from fixed input positions: output corners copy the four extreme input corners, output edge-centers are the OR/union of the two input cells on the matching separated edge, and the center is the OR/union of the four inner corner cells adjacent to the central gap. More explicitly, use input positions (0,0) for output (0,0), (0,1) or (0,5) for (0,1), (0,6) for (0,2), (1,0) or (3,0) for (1,0), (1,1) or (1,5) or (3,1) or (3,5) for (1,1), (1,6) or (3,6) for (1,2), (4,0) for (2,0), (4,1) or (4,5) for (2,1), and (4,6) for (2,2)."
2,4_good_hypo_program,High Quality Hypothesis + Program,c0f76784,Easy,1,1,1.0,True,36,37.5,13,1,1,14,7,96,5,19.2,"Describing the input grid: The input is a black grid with grey closed rectangular/square outlines that enclose black interior cells.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: For each closed grey outline, count the number of black cells completely enclosed by it. If it encloses 1 cell, color that cell 6; if it encloses 4 cells, color them 7; if it encloses 9 cells, color them 8. All grey cells and outside black cells remain unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,c1d99e64,Easy,1,1,1.0,True,30,37.5,6,4,3,11,6,80,5,16.0,"Describing the input grid: The input is a rectangular grid containing one main nonzero color, black background cells, and some complete black separator lines.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: Find every row and every column that is entirely black in the input. Recolor all cells in those full-black rows and columns to red 2. Leave every other cell unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,c8f0f002,Easy,1,1,1.0,True,31,47.69230769230769,14,0,3,10,4,65,3,21.666666666666668,"Describing the input grid: A rectangular grid containing blue 1, teal 8, and orange 7 cells.
Describing the size of the output grid: The output grid has exactly the same height and width as the input grid.
Describing how to transform the grid: Copy the input grid, but replace every orange 7 cell with grey 5; leave all blue 1 and teal 8 cells unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,c909285e,Easy,1,1,1.0,True,12,13.953488372093023,2,2,2,5,1,86,3,28.666666666666668,"Describing the input grid: The input contains many repeated colors plus one rare color that appears as a connected rectangular outline.
Describing the size of the output grid: The output grid has the same height and width as the bounding rectangle of that rare-color outline, here 7x7.
Describing how to transform the grid: Find the connected component made from the rare outline color, take its minimum and maximum row and column positions, and copy that entire rectangular subgrid from the input as the output."
2,4_good_hypo_program,High Quality Hypothesis + Program,c9f8e694,Easy,1,1,1.0,True,30,35.714285714285715,6,6,2,12,4,84,5,16.8,"Describing the input grid: The input is a 12x12 grid with colored cells along the left edge and grey shapes elsewhere.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Treat each colored cell in the leftmost column as projecting its color horizontally across its row. Wherever that horizontal projection passes through a grey cell, recolor that grey cell with the projecting color. Leave black cells unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,ce22a75a,Easy,1,1,1.0,True,38,38.775510204081634,17,0,2,15,4,98,4,24.5,"Describing the input grid: The input is a 9x9 grid that can be divided into nine non-overlapping 3x3 blocks, with some blocks containing a grey marker.
Describing the size of the output grid: The output grid is the same size as the input grid, 9x9.
Describing how to transform the grid: For each 3x3 block, if that block contains at least one grey cell, fill the entire corresponding 3x3 block in the output with blue. If a 3x3 block contains no grey cell, leave it black."
2,4_good_hypo_program,High Quality Hypothesis + Program,d037b0a7,Easy,1,1,1.0,True,22,28.947368421052634,8,1,0,11,2,76,4,19.0,"Describing the input grid: A 3x3 grid containing colored cells on a black background.
Describing the size of the output grid: The output grid is also 3x3.
Describing how to transform the grid: Repeatedly scan downward through each column: whenever a black cell has a colored cell directly above it, change that black cell to the same color. Continue this propagation until no more black cells can inherit a color from above."
2,4_good_hypo_program,High Quality Hypothesis + Program,d07ae81c,Easy,1,0,0.0,False,27,24.324324324324326,0,4,2,17,4,111,5,22.2,"Describing the input grid: The input is a grid made mostly from two large background colors, with a few rare marker colors embedded inside those backgrounds.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: For every rare marker cell, draw both full diagonal lines through it, one NW-SE and one NE-SW. Any cell lying on one of those diagonals is recolored according to the background color it originally had: each background color is replaced by the rare marker color that appears inside that background color. Cells not on any drawn diagonal stay unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,d22278a0,Medium,1,1,1.0,True,30,25.64102564102564,3,6,2,11,8,117,5,23.4,"Describing the input grid: The input has colored cells only in some corners, acting as sources, with all other cells black.
Describing the size of the output grid: The output grid remains the same size as the input grid.
Describing how to transform the grid: Assign every cell to the active corner source with the smallest Euclidean distance; if two active sources are equally close, output black there. For a cell assigned to a corner, compute the smallest axis-aligned square with that corner as one corner and the cell on its outer edge. If that square has odd side length, fill the cell with the corner’s color; if the side length is even, leave it black."
2,4_good_hypo_program,High Quality Hypothesis + Program,d43fd935,Easy,1,1,1.0,True,33,27.500000000000004,10,6,2,10,5,120,5,24.0,"Describing the input grid: The input is a 10x10 grid containing one 2x2 green square and several isolated colored pixels of one or two other colors.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Keep the green square and all original colored pixels. For every non-green colored pixel that lies in the same row or same column as any cell of the green square, draw a straight horizontal or vertical line of that pixel’s color through the black cells between that pixel and the green square. Pixels not row- or column-aligned with the green square do not create lines."
2,4_good_hypo_program,High Quality Hypothesis + Program,d8c310e9,Easy,1,1,1.0,True,22,24.444444444444443,3,6,2,10,1,90,4,22.5,"Describing the input grid: A fixed-height grid contains a left-aligned colored pattern, with the right side mostly empty black cells.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: Find the smallest horizontal period width p such that the already-drawn non-black cells are consistent with repeating the first p columns. Then fill the whole grid by copying columns 0 through p-1 repeatedly from left to right until the full width is filled."
2,4_good_hypo_program,High Quality Hypothesis + Program,dae9d2b5,Easy,2,2,1.0,True,32,35.95505617977528,15,6,0,9,2,89,3,29.666666666666668,"Describing the input grid: The input is a 3-row by 6-column grid containing a yellow 3x3 pattern on the left and a green 3x3 pattern on the right.
Describing the size of the output grid: The output grid is 3x3.
Describing how to transform the grid: Split the input into two 3x3 halves, overlay the right half onto the left half, and put fuchsia 6 in every cell where either half has a non-black cell; otherwise put black 0."
2,4_good_hypo_program,High Quality Hypothesis + Program,ddf7fa4f,Easy,1,1,1.0,True,35,35.0,6,7,3,15,4,100,4,25.0,"Describing the input grid: The input is a 10x10 grid with the same number of top-row colored markers as grey connected objects below.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Sort the colored markers from left to right by column, and sort the grey connected objects from left to right by their horizontal center. Recolor the first grey object with the first marker color, the second grey object with the second marker color, and so on, leaving all other cells unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,e21d9049,Medium,1,1,1.0,True,25,21.008403361344538,1,8,1,11,4,119,5,23.8,"Describing the input grid: The input shows a small sample of two infinite periodic stripes: a horizontal stripe and a vertical stripe, intersecting at one colored cell.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Treat the visible nonblack cells in the multi-colored horizontal row as one period of a horizontal color cycle, and treat the visible nonblack cells in the multi-colored vertical column as one period of a vertical color cycle. Extend each cycle across the full grid boundary in its own direction, using modular repetition so the given colored cells remain unchanged. All cells not on either completed stripe remain black."
2,4_good_hypo_program,High Quality Hypothesis + Program,e3497940,Expert,1,1,1.0,True,47,43.925233644859816,18,16,1,8,4,107,4,26.75,"Describing the input grid: The input is divided by a grey vertical line into four columns on the left and four columns on the right.
Describing the size of the output grid: The output grid has 10 rows and 4 columns.
Describing how to transform the grid: For each row, merge each pair of cells equidistant from the grey line: input columns 0 and 8 become output column 0, columns 1 and 7 become output column 1, columns 2 and 6 become output column 2, and columns 3 and 5 become output column 3. If both paired cells are black, output black; otherwise output the non-black color."
2,4_good_hypo_program,High Quality Hypothesis + Program,e6721834,Easy,1,0,0.0,False,30,21.12676056338028,0,0,2,21,7,142,6,23.666666666666668,"Describing the input grid: The grid is divided into two large rectangular panels with different background colors; one panel contains complete colored objects with a main body color and some embedded marker-color cells, while the other panel contains only background plus sparse marker-color cells.
Describing the size of the output grid: The output grid has the same size as the sparse-marker panel.
Describing how to transform the grid: Use the complete-object panel as a library of templates. For each object, record the relative positions and colors of its embedded marker cells, ignoring the main body color and the panel background. If that exact marker pattern appears translated somewhere in the sparse-marker panel, copy the entire object into the output at that translated position, replacing the sparse markers with the full object. Fill all other cells with the sparse panel’s background color."
