task_id,difficulty,hint,status,candidate_index,is_best,program,train_pass_all,train_correct_count,train_total_examples,train_accuracy,train_error,test_pass_all,test_correct_count,test_total_examples,test_accuracy,test_error,num_programs_requested,num_programs_parsed,fallback_used,error
e6721834,Easy,Copy the blocks from one side onto the matching positions on the other side.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    # Find the smallest bounding box containing all non-zero cells
    nz = np.argwhere(grid != 0)
    if nz.size == 0:
        return np.zeros_like(grid)
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0)
    sub = grid[r0:r1 + 1, c0:c1 + 1]

    # Remove any full-background border rows/cols using the most frequent color
    vals, cnts = np.unique(sub, return_counts=True)
    bg = vals[np.argmax(cnts)]
    while sub.shape[0] > 0 and np.all(sub[0] == bg):
        sub = sub[1:]
    while sub.shape[0] > 0 and np.all(sub[-1] == bg):
        sub = sub[:-1]
    while sub.shape[1] > 0 and np.all(sub[:, 0] == bg):
        sub = sub[:, 1:]
    while sub.shape[1] > 0 and np.all(sub[:, -1] == bg):
        sub = sub[:, :-1]

    out = np.zeros_like(grid)
    out[:sub.shape[0], :sub.shape[1]] = sub
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e6721834,Easy,Copy the blocks from one side onto the matching positions on the other side.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    # Split into connected components by non-zero color, keep the component with the most non-background cells
    colors = [c for c in np.unique(g) if c != 0]
    best = None
    best_score = -1
    for c in colors:
        pts = np.argwhere(g == c)
        if pts.size == 0:
            continue
        r0, c0 = pts.min(axis=0)
        r1, c1 = pts.max(axis=0)
        sub = g[r0:r1 + 1, c0:c1 + 1]
        score = np.count_nonzero(sub == c)
        if score > best_score:
            best_score = score
            best = sub.copy()

    if best is None:
        return np.zeros_like(g)

    # Crop to the tightest rectangle containing all cells not equal to the dominant color
    vals, cnts = np.unique(best, return_counts=True)
    dom = vals[np.argmax(cnts)]
    nz = np.argwhere(best != dom)
    if nz.size > 0:
        r0, c0 = nz.min(axis=0)
        r1, c1 = nz.max(axis=0)
        best = best[r0:r1 + 1, c0:c1 + 1]

    out = np.zeros_like(g)
    out[:best.shape[0], :best.shape[1]] = best
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e6721834,Easy,Copy the blocks from one side onto the matching positions on the other side.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    # Heuristic: identify the densest non-zero rectangle and place it at the top-left.
    nz = np.argwhere(grid != 0)
    if nz.size == 0:
        return np.zeros_like(grid)

    # Try all bounding boxes of each color and choose the one with the highest fill ratio
    best_sub = None
    best_ratio = -1.0
    for c in np.unique(grid):
        if c == 0:
            continue
        pts = np.argwhere(grid == c)
        if pts.size == 0:
            continue
        r0, c0 = pts.min(axis=0)
        r1, c1 = pts.max(axis=0)
        sub = grid[r0:r1 + 1, c0:c1 + 1]
        area = sub.size
        fill = np.count_nonzero(sub == c)
        ratio = fill / area
        if ratio > best_ratio:
            best_ratio = ratio
            best_sub = sub.copy()

    if best_sub is None:
        return np.zeros_like(grid)

    # Remove rows/cols that are all zeros
    row_keep = np.any(best_sub != 0, axis=1)
    col_keep = np.any(best_sub != 0, axis=0)
    best_sub = best_sub[row_keep][:, col_keep]

    out = np.zeros_like(grid)
    h, w = best_sub.shape
    out[:h, :w] = best_sub
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e6721834,Easy,Copy the blocks from one side onto the matching positions on the other side.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    # Use the largest connected non-zero region by 4-neighborhood approximation via bounding boxes.
    colors = [c for c in np.unique(g) if c != 0]
    candidates = []
    for c in colors:
        pts = np.argwhere(g == c)
        if pts.size == 0:
            continue
        r0, c0 = pts.min(axis=0)
        r1, c1 = pts.max(axis=0)
        sub = g[r0:r1 + 1, c0:c1 + 1]
        candidates.append((sub.size, r0, c0, sub.copy()))
    if not candidates:
        return np.zeros_like(g)

    candidates.sort(reverse=True)
    sub = candidates[0][3]

    # If there is a dominant background color, crop it away from the border
    vals, cnts = np.unique(sub, return_counts=True)
    bg = vals[np.argmax(cnts)]
    changed = True
    while changed and sub.size > 0:
        changed = False
        if sub.shape[0] > 0 and np.all(sub[0] == bg):
            sub = sub[1:]
            changed = True
        if sub.shape[0] > 0 and np.all(sub[-1] == bg):
            sub = sub[:-1]
            changed = True
        if sub.shape[1] > 0 and np.all(sub[:, 0] == bg):
            sub = sub[:, 1:]
            changed = True
        if sub.shape[1] > 0 and np.all(sub[:, -1] == bg):
            sub = sub[:, :-1]
            changed = True

    out = np.zeros_like(g)
    out[:sub.shape[0], :sub.shape[1]] = sub
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e6721834,Easy,Copy the blocks from one side onto the matching positions on the other side.,ok,6,True,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    # Extract the minimal rectangle containing all non-background colors except the most common color.
    vals, cnts = np.unique(grid, return_counts=True)
    bg = vals[np.argmax(cnts)]

    mask = grid != bg
    if not np.any(mask):
        return np.zeros_like(grid)

    nz = np.argwhere(mask)
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0)
    sub = grid[r0:r1 + 1, c0:c1 + 1]

    # Keep only rows/cols that contain at least one non-bg cell
    row_keep = np.any(sub != bg, axis=1)
    col_keep = np.any(sub != bg, axis=0)
    sub = sub[row_keep][:, col_keep]

    out = np.zeros_like(grid)
    out[:sub.shape[0], :sub.shape[1]] = sub
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e73095fd,Easy,Fill the enclosed or partially enclosed edge areas with color.,ok,1,True,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h):
        for c in range(w):
            if g[r, c] == 0:
                up = g[r - 1, c] if r > 0 else 0
                left = g[r, c - 1] if c > 0 else 0
                if up == 5 and left == 5:
                    g[r, c] = 4
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e73095fd,Easy,Fill the enclosed or partially enclosed edge areas with color.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h):
        for c in range(w):
            if g[r, c] != 0:
                continue
            if r > 0 and r < h - 1 and c > 0 and c < w - 1:
                if g[r - 1, c] == 5 and g[r + 1, c] == 5 and g[r, c - 1] == 5 and g[r, c + 1] == 5:
                    g[r, c] = 4
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e73095fd,Easy,Fill the enclosed or partially enclosed edge areas with color.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h):
        for c in range(w):
            if g[r, c] == 0:
                if (r > 0 and g[r - 1, c] == 5) or (c > 0 and g[r, c - 1] == 5):
                    if (r < h - 1 and g[r + 1, c] == 5) or (c < w - 1 and g[r, c + 1] == 5):
                        g[r, c] = 4
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e73095fd,Easy,Fill the enclosed or partially enclosed edge areas with color.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h):
        for c in range(w):
            if g[r, c] == 0:
                if r > 0 and c > 0 and g[r - 1, c] == 5 and g[r, c - 1] == 5:
                    g[r, c] = 4
                elif r > 0 and c < w - 1 and g[r - 1, c] == 5 and g[r, c + 1] == 5:
                    g[r, c] = 4
                elif r < h - 1 and c > 0 and g[r + 1, c] == 5 and g[r, c - 1] == 5:
                    g[r, c] = 4
                elif r < h - 1 and c < w - 1 and g[r + 1, c] == 5 and g[r, c + 1] == 5:
                    g[r, c] = 4
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e73095fd,Easy,Fill the enclosed or partially enclosed edge areas with color.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h):
        for c in range(w):
            if g[r, c] == 0:
                if r > 0 and r < h - 1 and g[r - 1, c] == 5 and g[r + 1, c] == 5:
                    g[r, c] = 4
                elif c > 0 and c < w - 1 and g[r, c - 1] == 5 and g[r, c + 1] == 5:
                    g[r, c] = 4
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e73095fd,Easy,Fill the enclosed or partially enclosed edge areas with color.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h):
        for c in range(w):
            if g[r, c] == 0:
                n = 0
                if r > 0 and g[r - 1, c] == 5:
                    n += 1
                if r < h - 1 and g[r + 1, c] == 5:
                    n += 1
                if c > 0 and g[r, c - 1] == 5:
                    n += 1
                if c < w - 1 and g[r, c + 1] == 5:
                    n += 1
                if n >= 2:
                    g[r, c] = 4
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e8593010,Easy,"Pay attention to how many cells are connected, as this can determine the color.",ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    r, c = g.shape
    for i in range(r):
        for j in range(c):
            if g[i, j] == 0:
                if i == 0 or j == 0 or i == r - 1 or j == c - 1:
                    g[i, j] = 1 + ((i + j) % 3)
                else:
                    s = (i + 1) * (j + 1)
                    g[i, j] = 1 + (s % 3)
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e8593010,Easy,"Pay attention to how many cells are connected, as this can determine the color.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    r, c = g.shape
    for i in range(r):
        for j in range(c):
            if g[i, j] == 0:
                up = g[i - 1, j] if i > 0 else 5
                left = g[i, j - 1] if j > 0 else 5
                diag = g[i - 1, j - 1] if i > 0 and j > 0 else 5
                val = (up + left + diag + i + j) % 3 + 1
                g[i, j] = val
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e8593010,Easy,"Pay attention to how many cells are connected, as this can determine the color.",ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    r, c = g.shape
    for i in range(r):
        for j in range(c):
            if g[i, j] == 0:
                if (i + j) % 4 == 0:
                    g[i, j] = 1
                elif (i + j) % 4 == 1:
                    g[i, j] = 2
                elif (i + j) % 4 == 2:
                    g[i, j] = 3
                else:
                    g[i, j] = 2 if i % 2 == 0 else 1
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e8593010,Easy,"Pay attention to how many cells are connected, as this can determine the color.",ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    r, c = g.shape
    for i in range(r):
        for j in range(c):
            if g[i, j] == 0:
                cnt = 0
                if i > 0 and g[i - 1, j] == 5:
                    cnt += 1
                if j > 0 and g[i, j - 1] == 5:
                    cnt += 1
                if i + 1 < r and g[i + 1, j] == 5:
                    cnt += 1
                if j + 1 < c and g[i, j + 1] == 5:
                    cnt += 1
                g[i, j] = (cnt % 3) + 1
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e8593010,Easy,"Pay attention to how many cells are connected, as this can determine the color.",ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    r, c = g.shape
    for i in range(r):
        for j in range(c):
            if g[i, j] == 0:
                if i < r // 2 and j < c // 2:
                    g[i, j] = 2
                elif i < r // 2 and j >= c // 2:
                    g[i, j] = 1
                elif i >= r // 2 and j < c // 2:
                    g[i, j] = 3
                else:
                    g[i, j] = 2
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e8593010,Easy,"Pay attention to how many cells are connected, as this can determine the color.",ok,6,True,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    r, c = g.shape
    for i in range(r):
        for j in range(c):
            if g[i, j] == 0:
                a = (i % 3) + 1
                b = (j % 3) + 1
                g[i, j] = ((a + b - 1) % 3) + 1
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e98196ab,Easy,"Overlay the up and down sides, then take the union.",ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    rows = np.where(np.any(g == 5, axis=1))[0]
    if len(rows) == 0:
        return g
    sep = rows[0]
    top = g[:sep]
    bottom = g[sep + 1:]
    if np.count_nonzero(top) >= np.count_nonzero(bottom):
        return top.copy()
    return bottom.copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e98196ab,Easy,"Overlay the up and down sides, then take the union.",ok,2,True,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    rows = np.where(np.any(g == 5, axis=1))[0]
    if len(rows) == 0:
        return g
    sep = rows[0]
    top = g[:sep]
    bottom = g[sep + 1:]
    out = np.where(top != 0, top, bottom)
    return out",True,3,3,1.0,,True,1,1,1.0,,6,6,False,
e98196ab,Easy,"Overlay the up and down sides, then take the union.",ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    rows = np.where(np.any(g == 5, axis=1))[0]
    if len(rows) == 0:
        return g
    sep = rows[0]
    top = g[:sep]
    bottom = g[sep + 1:]
    out = top.copy()
    mask = (out == 0) & (bottom != 0)
    out[mask] = bottom[mask]
    return out",True,3,3,1.0,,True,1,1,1.0,,6,6,False,
e98196ab,Easy,"Overlay the up and down sides, then take the union.",ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    rows = np.where(np.any(g == 5, axis=1))[0]
    if len(rows) == 0:
        return g
    sep = rows[0]
    top = g[:sep]
    bottom = g[sep + 1:]
    if np.count_nonzero(top) > np.count_nonzero(bottom):
        return top.copy()
    if np.count_nonzero(bottom) > np.count_nonzero(top):
        return bottom.copy()
    return np.where(top != 0, top, bottom)",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
e98196ab,Easy,"Overlay the up and down sides, then take the union.",ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    rows = np.where(np.any(g == 5, axis=1))[0]
    if len(rows) == 0:
        return g
    sep = rows[0]
    top = g[:sep]
    bottom = g[sep + 1:]
    out = top.copy()
    for c in range(out.shape[1]):
        if np.any(out[:, c] != 0):
            continue
        if np.any(bottom[:, c] != 0):
            out[:, c] = bottom[:, c]
    return out",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
e98196ab,Easy,"Overlay the up and down sides, then take the union.",ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    rows = np.where(np.any(g == 5, axis=1))[0]
    if len(rows) == 0:
        return g
    sep = rows[0]
    top = g[:sep]
    bottom = g[sep + 1:]
    out = np.zeros_like(top)
    for r in range(out.shape[0]):
        for c in range(out.shape[1]):
            if top[r, c] != 0:
                out[r, c] = top[r, c]
            elif bottom[r, c] != 0:
                out[r, c] = bottom[r, c]
    return out",True,3,3,1.0,,True,1,1,1.0,,6,6,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,1,True,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        pos = np.argwhere(g == c)
        if pos.size == 0:
            continue
        r0, c0 = pos.min(axis=0)
        r1, c1 = pos.max(axis=0)
        sub = g[r0:r1+1, c0:c1+1]
        rr, cc = np.where(sub == c)
        if rr.size == 0:
            continue
        top, bottom = rr.min(), rr.max()
        left, right = cc.min(), cc.max()
        # detect a ""corner"" pattern: fill diagonal from top-right to bottom-left
        if np.all(sub[top:bottom+1, left:right+1][sub[top:bottom+1, left:right+1] != 0] == c):
            # if object is a rectangle or line, add diagonal extension in empty space
            for k in range(min(h, w)):
                r = r0 + top - k
                c2 = c1 + k
                if 0 <= r < h and 0 <= c2 < w and g[r, c2] == 0:
                    g[r, c2] = c
            # also add a small mirrored extension near bottom-left
            for k in range(min(h, w)):
                r = r1 + k
                c2 = c0 - k
                if 0 <= r < h and 0 <= c2 < w and g[r, c2] == 0:
                    g[r, c2] = c
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        coords = np.argwhere(g == c)
        if coords.size == 0:
            continue
        rmin, cmin = coords.min(axis=0)
        rmax, cmax = coords.max(axis=0)
        sub = g[rmin:rmax+1, cmin:cmax+1]
        # if object touches top and left, extend a diagonal down-right outside bbox
        if np.any(coords[:, 0] == rmin) and np.any(coords[:, 1] == cmin):
            length = min(h - (rmax + 1), w - (cmax + 1))
            for i in range(1, length + 1):
                rr = rmax + i
                cc = cmax + i
                if g[rr, cc] == 0:
                    g[rr, cc] = c
        # if object touches bottom and left, extend a diagonal up-right outside bbox
        if np.any(coords[:, 0] == rmax) and np.any(coords[:, 1] == cmin):
            length = min(rmin, w - (cmax + 1))
            for i in range(1, length + 1):
                rr = rmin - i
                cc = cmax + i
                if g[rr, cc] == 0:
                    g[rr, cc] = c
        # if object touches bottom and right, extend a diagonal up-left outside bbox
        if np.any(coords[:, 0] == rmax) and np.any(coords[:, 1] == cmax):
            length = min(rmin, cmin)
            for i in range(1, length + 1):
                rr = rmin - i
                cc = cmin - i
                if g[rr, cc] == 0:
                    g[rr, cc] = c
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        coords = np.argwhere(g == c)
        if coords.size == 0:
            continue
        rows = coords[:, 0]
        cols = coords[:, 1]
        rmin, rmax = rows.min(), rows.max()
        cmin, cmax = cols.min(), cols.max()
        # find the ""open"" corner of the bounding box and draw a diagonal of same color
        if np.any(rows == rmin) and np.any(cols == cmin):
            # top-left corner present -> draw down-right diagonal from bbox bottom-right
            for k in range(1, min(h - rmax, w - cmax)):
                if g[rmax + k, cmax + k] == 0:
                    g[rmax + k, cmax + k] = c
        elif np.any(rows == rmin) and np.any(cols == cmax):
            # top-right corner present -> draw down-left diagonal
            for k in range(1, min(h - rmax, cmin + 1)):
                if g[rmax + k, cmin - k] == 0:
                    g[rmax + k, cmin - k] = c
        elif np.any(rows == rmax) and np.any(cols == cmin):
            # bottom-left corner present -> draw up-right diagonal
            for k in range(1, min(rmin + 1, w - cmax)):
                if g[rmin - k, cmax + k] == 0:
                    g[rmin - k, cmax + k] = c
        elif np.any(rows == rmax) and np.any(cols == cmax):
            # bottom-right corner present -> draw up-left diagonal
            for k in range(1, min(rmin + 1, cmin + 1)):
                if g[rmin - k, cmin - k] == 0:
                    g[rmin - k, cmin - k] = c
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        pts = np.argwhere(g == c)
        if pts.size == 0:
            continue
        rmin, cmin = pts.min(axis=0)
        rmax, cmax = pts.max(axis=0)
        # heuristic: if object is a ""frame"" or ""L"", add a diagonal of the same color
        if (rmax - rmin) >= 1 and (cmax - cmin) >= 1:
            # choose direction based on which side has more colored cells
            top = np.sum(pts[:, 0] == rmin)
            bottom = np.sum(pts[:, 0] == rmax)
            left = np.sum(pts[:, 1] == cmin)
            right = np.sum(pts[:, 1] == cmax)
            if top >= bottom and left >= right:
                for i in range(1, min(h - rmax, w - cmax)):
                    if g[rmax + i, cmax + i] == 0:
                        g[rmax + i, cmax + i] = c
            elif top >= bottom and right > left:
                for i in range(1, min(h - rmax, cmin + 1)):
                    if g[rmax + i, cmin - i] == 0:
                        g[rmax + i, cmin - i] = c
            elif bottom > top and left >= right:
                for i in range(1, min(rmin + 1, w - cmax)):
                    if g[rmin - i, cmax + i] == 0:
                        g[rmin - i, cmax + i] = c
            else:
                for i in range(1, min(rmin + 1, cmin + 1)):
                    if g[rmin - i, cmin - i] == 0:
                        g[rmin - i, cmin - i] = c
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        coords = np.argwhere(g == c)
        if coords.size == 0:
            continue
        rmin, cmin = coords.min(axis=0)
        rmax, cmax = coords.max(axis=0)
        # extend from the nearest corner of the object along the diagonal into empty space
        corners = [
            (rmin, cmin, 1, 1),
            (rmin, cmax, 1, -1),
            (rmax, cmin, -1, 1),
            (rmax, cmax, -1, -1),
        ]
        # pick the corner with the fewest neighboring same-color cells
        best = None
        best_score = None
        for r, cc, dr, dc in corners:
            score = 0
            for rr, ccc in [(r+dr, cc), (r, cc+dc), (r+dr, cc+dc)]:
                if 0 <= rr < h and 0 <= ccc < w and g[rr, ccc] == c:
                    score += 1
            if best_score is None or score < best_score:
                best_score = score
                best = (r, cc, dr, dc)
        r, cc, dr, dc = best
        for k in range(1, max(h, w)):
            rr = r + dr * k
            ccc = cc + dc * k
            if 0 <= rr < h and 0 <= ccc < w and g[rr, ccc] == 0:
                g[rr, ccc] = c
            else:
                break
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        pts = np.argwhere(g == c)
        if pts.size == 0:
            continue
        rmin, cmin = pts.min(axis=0)
        rmax, cmax = pts.max(axis=0)
        # detect a dominant horizontal/vertical bar and add a diagonal ""tail""
        row_counts = np.bincount(pts[:, 0], minlength=h)
        col_counts = np.bincount(pts[:, 1], minlength=w)
        main_row = np.argmax(row_counts)
        main_col = np.argmax(col_counts)
        if row_counts[main_row] >= col_counts[main_col]:
            # horizontal-ish: extend from right end downward-left
            start_r, start_c = rmax, cmin if np.any(pts[:, 0] == rmax) else cmax
            for k in range(1, min(h, w)):
                rr = start_r + k
                cc = start_c - k
                if 0 <= rr < h and 0 <= cc < w and g[rr, cc] == 0:
                    g[rr, cc] = c
        else:
            # vertical-ish: extend from bottom end upward-right
            start_r, start_c = rmin if np.any(pts[:, 0] == rmin) else rmax, cmax
            for k in range(1, min(h, w)):
                rr = start_r - k
                cc = start_c + k
                if 0 <= rr < h and 0 <= cc < w and g[rr, cc] == 0:
                    g[rr, cc] = c
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ed36ccf7,Medium,Rotate,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    for i in range(n):
        for j in range(m):
            if (i + j) % 2 == 0:
                g[i, j] = input_grid[n - 1 - i, m - 1 - j]
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ed36ccf7,Medium,Rotate,ok,2,True,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    for i in range(n):
        for j in range(m):
            if i == 0:
                g[i, j] = input_grid[n - 1, j]
            elif i == n - 1:
                g[i, j] = input_grid[0, j]
            else:
                g[i, j] = input_grid[i, j]
    return g",False,1,4,0.25,,False,0,1,0.0,,6,6,False,
ed36ccf7,Medium,Rotate,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    for i in range(n):
        for j in range(m):
            if input_grid[i, j] == 0:
                g[i, j] = input_grid[n - 1 - i, m - 1 - j]
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ed36ccf7,Medium,Rotate,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    for i in range(n):
        for j in range(m):
            if j == 0:
                g[i, j] = input_grid[i, m - 1]
            elif j == m - 1:
                g[i, j] = input_grid[i, 0]
            else:
                g[i, j] = input_grid[i, j]
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ed36ccf7,Medium,Rotate,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    for i in range(n):
        for j in range(m):
            if i < n // 2:
                g[i, j] = input_grid[n - 1 - i, j]
            else:
                g[i, j] = input_grid[i, j]
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
ed36ccf7,Medium,Rotate,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    for i in range(n):
        for j in range(m):
            if (i + j) % 2 == 1:
                g[i, j] = input_grid[n - 1 - i, m - 1 - j]
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,1,True,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    h, w = g.shape
    rows = np.where(np.any(g == 2, axis=1))[0]
    cols = np.where(np.any(g == 8, axis=0))[0]
    for r in rows:
        for c in cols:
            g[r:, c] = 8
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    h, w = g.shape
    rows2 = np.where(np.any(g == 2, axis=1))[0]
    cols8 = np.where(np.any(g == 8, axis=0))[0]
    for r in rows2:
        for c in cols8:
            if g[r, c] == 0:
                g[r:, c] = 8
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    h, w = g.shape
    rows2 = np.where(np.any(g == 2, axis=1))[0]
    cols8 = np.where(np.any(g == 8, axis=0))[0]
    for r in rows2:
        for c in cols8:
            g[:r+1, c] = 8
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
